,numOfTraders,minNumOfUnitsPerTrader,maxNumOfUnitsPerTrader,maxNoiseSize,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MIDA-lottery gain,MIDA-Vickrey traders gain,MIDA-Vickrey total gain
22,400000.0,100.0,100000.0,150.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1991.0,1991.0,199100.0,29935695.133174807,16909791.410409205,11062621.771007597,22648950.54686431
23,400000.0,100.0,100000.0,200.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1997.0,1997.0,199700.0,39639446.82721144,39982.29484289218,53.24617673139437,39982.29484289218
24,400000.0,100.0,100000.0,300.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2016.0,2016.0,201600.0,61732263.541565895,35496863.20038513,22166401.32483351,45961958.11621198
25,400000.0,100.0,100000.0,350.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1982.0,1982.0,198200.0,69752300.02317911,209475.11566931198,140.82661337102763,209784.2952005483
26,400000.0,100.0,100000.0,400.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1973.0,1973.0,197300.0,78361711.48331472,44795694.92230498,29896362.45140059,59739678.05236592
27,400000.0,100.0,100000.0,450.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2030.0,2030.0,203000.0,91928058.66925246,52808022.2204887,33367608.09840451,68565821.1526069
28,400000.0,100.0,100000.0,500.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2002.0,2002.0,200200.0,99853006.96962103,99720182.51461437,99709757.93303949,99795191.01249242
29,400000.0,100.0,100000.0,250.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2010.0,2010.0,201000.0,49686821.46296449,18903244.93883747,4808599.766706571,21046765.4846612
30,400000.0,100.0,100000.0,50.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,2008.0,2008.0,200800.0,10208803.860012248,0.0,0.0,0.0
31,400000.0,100.0,100000.0,100.0,4.0,4.0,8.0,4.0,800000.0,100000.0,100000.0,1.0,282842.71247461904,1984.0,1984.0,198400.0,19844872.31795892,11540188.910712875,7906679.190583297,15336132.408035744
