,Symbol,Date,Walrasian Price
925,ADU,910116.0,0.09375
926,MO ,901221.0,51.25
927,CYM,901127.0,15.75
928,USH,910123.0,inf
929,T  ,901107.0,34.0
930,SLB,901105.0,59.375
931,XON,910111.0,50.125
932,GMH,901205.0,inf
933,KR ,910128.0,15.125
934,WHX,901126.0,4.25
935,SWY,901112.0,12.0
936,IPT,910128.0,18.0
937,GBE,901128.0,1.625
938,TUG,901207.0,6.75
939,CLF,910110.0,26.75
940,FPC,901220.0,38.625
941,SLB,901129.0,57.125
942,NT ,901219.0,28.125
943,MRT,910125.0,inf
944,IBM,901128.0,113.125
945,FMI,901112.0,7.25
946,FPL,910103.0,29.375
947,CLE,910114.0,9.75
948,BG ,901227.0,22.0
949,PPL,901224.0,inf
950,FMI,901219.0,inf
951,IPT,901105.0,28.0
952,IPT,901211.0,18.75
953,HFI,901119.0,inf
954,PPL,901228.0,44.375
955,SNT,910122.0,40.625
956,RDA,901130.0,25.75
957,MDP,910125.0,23.75
958,CMI,901211.0,inf
959,CP ,901126.0,16.375
960,VCC,910104.0,1.5
961,BZF,901212.0,7.875
962,PPL,910118.0,43.125
963,PH ,901226.0,24.25
964,WIN,910130.0,36.125
965,AMN,901205.0,38.625
966,WIN,910117.0,30.875
967,AYD,910128.0,inf
968,KR ,901221.0,13.75
969,ALL,901130.0,8.875
970,PIR,901121.0,4.25
971,KFV,910109.0,11.0
972,PEO,901128.0,26.0
973,ICM,910124.0,inf
974,CMH,910104.0,13.0
975,KR ,901203.0,12.875
976,ACS,901211.0,17.0
977,EHP,901101.0,0.625
978,SLT,910129.0,inf
979,PRI,910103.0,14.125
980,AL ,910130.0,20.625
981,PPL,901211.0,43.125
982,CMY,901226.0,28.625
983,CAL,910118.0,3.375
984,MRT,901108.0,3.25
985,DI ,901212.0,20.125
986,CYR,901105.0,25.75
987,BMC,901107.0,5.125
988,UAM,910124.0,15.5
989,UAM,910111.0,14.875
990,SWY,910121.0,inf
991,SWY,901120.0,12.0
992,SJI,901126.0,inf
993,BRT,901227.0,2.5
994,W  ,901120.0,27.0
995,AC ,901228.0,16.875
996,LUK,910115.0,20.5
997,SLT,901224.0,2.0
998,FBO,901207.0,16.75
999,ADU,910130.0,0.1875
1000,IBM,910131.0,126.875
1001,PLP,901221.0,26.25
1002,EHP,901227.0,inf
1003,Y  ,901221.0,86.0
1004,FDX,901113.0,inf
1005,CAL,901102.0,2.625
1006,HF ,901105.0,28.0
1007,FOE,901218.0,19.25
1008,LPX,910102.0,45.375
1009,URS,901108.0,inf
1010,BA ,910110.0,44.875
1011,EKO,910131.0,2.75
1012,EKO,901123.0,2.875
1013,ARX,901218.0,1.75
1014,ATE,910108.0,inf
1015,PMI,901205.0,16.375
1016,EMC,901221.0,7.875
1017,DSI,910121.0,11.0
1018,DCN,910109.0,27.5
1019,SNT,910110.0,55.0
1020,CMY,910103.0,28.5
1021,NSI,901129.0,26.0
1022,GMH,910130.0,inf
1023,OCQ,901108.0,9.25
1024,IPT,901119.0,19.625
1025,BA ,910125.0,48.75
1026,EKO,901108.0,2.75
1027,FPC,910107.0,38.625
1028,PH ,910104.0,23.75
1029,TEK,901213.0,18.5
1030,MDP,910115.0,inf
1031,Y  ,910125.0,inf
1032,FBO,910130.0,21.0
1033,CP ,901128.0,17.125
1034,PPL,910109.0,42.375
1035,EMC,901105.0,7.0
1036,CPY,910125.0,inf
1037,AYD,901128.0,11.125
1038,HF ,901126.0,30.125
1039,CAL,901129.0,3.125
1040,AMO,910115.0,8.75
1041,DP ,901105.0,24.75
1042,PEO,901107.0,27.75
1043,HFI,910124.0,9.375
1044,AL ,901116.0,17.625
1045,PEO,901126.0,25.875
1046,PIR,901113.0,4.0
1047,WCS,910115.0,19.625
1048,EHP,901107.0,inf
1049,CPY,901102.0,27.0
1050,AL ,910124.0,19.875
1051,SPF,901212.0,5.75
1052,CMY,901220.0,28.375
1053,CAL,910128.0,3.75
1054,PCO,910124.0,15.0
1055,MON,910111.0,inf
1056,AR ,910116.0,26.75
1057,POM,901113.0,20.625
1058,SWY,910107.0,inf
1059,CUC,901121.0,14.0
1060,EHP,901130.0,inf
1061,FLP,901231.0,1.125
1062,ACN,901130.0,26.875
1063,PEO,901119.0,31.5
1064,RPS,910130.0,5.5
1065,GMH,901126.0,19.75
1066,W  ,901218.0,27.25
1067,CUE,901120.0,12.75
1068,AYD,910130.0,14.375
1069,ZIF,910122.0,4.625
1070,CYR,910125.0,39.0
1071,AMD,901127.0,4.125
1072,SLB,901206.0,54.5
1073,CAL,901112.0,3.625
1074,EFG,901213.0,inf
1075,AYD,901113.0,10.375
1076,DLT,901226.0,1.0
1077,CP ,901105.0,15.75
1078,MON,901112.0,19.625
1079,CLF,910118.0,27.25
1080,FPC,901120.0,38.625
1081,FDX,901218.0,32.625
1082,MRT,910129.0,2.375
1083,AMN,910128.0,40.0
1084,WBN,910129.0,11.25
1085,FDX,901127.0,32.375
1086,IPT,901126.0,19.625
1087,OCQ,901121.0,inf
1088,FPL,910131.0,28.75
1089,BZF,901203.0,8.0
1090,AYD,910131.0,16.0
1091,BRT,910107.0,3.0
1092,CL ,910125.0,70.75
1093,NNP,910103.0,14.625
1094,NSI,901127.0,26.0
1095,KWD,910109.0,12.5
1096,UTD,901207.0,16.375
1097,BA ,910107.0,45.5
1098,WCS,901224.0,20.0
1099,MCN,901107.0,21.375
1100,IPT,910131.0,18.25
1101,FPC,910121.0,37.625
1102,FDX,910111.0,33.0
1103,MDP,910129.0,24.625
1104,ATE,901205.0,34.375
1105,MO ,910114.0,48.375
1106,GE ,901101.0,52.0
1107,W  ,910122.0,27.125
1108,WIN,910110.0,inf
1109,GBE,901113.0,1.25
1110,SNT,901212.0,52.5
1111,HTR,910103.0,10.25
1112,AL ,901102.0,18.875
1113,WBN,910117.0,10.625
1114,WBN,910130.0,11.5
1115,ACN,901115.0,24.375
1116,AMO,910125.0,9.5
1117,MCC,901219.0,7.25
1118,ICM,910128.0,inf
1119,PIM,910110.0,6.875
1120,XON,910107.0,51.25
1121,PRI,910123.0,12.75
1122,AL ,910110.0,19.25
1123,GRH,901205.0,2.625
1124,SJI,901212.0,18.875
1125,BMC,901126.0,inf
1126,MDP,901102.0,22.5
1127,CYR,901128.0,28.75
1128,AMN,901207.0,inf
1129,NSP,910111.0,inf
1130,SAH,901218.0,inf
1131,UWR,910124.0,12.5
1132,MNY,910116.0,10.625
1133,AR ,910102.0,33.0
1134,UEP,910124.0,28.875
1135,OEH,910114.0,3.0
1136,HAN,910121.0,18.125
1137,IS ,901212.0,2.5
1138,CMH,901207.0,14.625
1139,SPF,901101.0,5.25
1140,PIR,901112.0,3.75
1141,SPF,901114.0,5.25
1142,NIC,901214.0,7.5
1143,BA ,901127.0,43.75
1144,FNM,901217.0,33.625
1145,ZIF,910104.0,4.875
1146,PLP,901129.0,inf
1147,PIM,910107.0,6.75
1148,WDG,910102.0,0.75
1149,FDX,901123.0,inf
1150,FFB,910111.0,14.25
1151,HF ,901101.0,inf
1152,RPS,901226.0,5.375
1153,CYM,910108.0,18.625
1154,DBD,901114.0,34.0
1155,CLE,901114.0,13.0
1156,FOE,910128.0,18.25
1157,GBE,901206.0,1.375
1158,MCN,901226.0,21.5
1159,USH,901211.0,inf
1160,RDA,901119.0,26.0
1161,FMI,901113.0,7.375
1162,NT ,901205.0,27.625
1163,MBK,901206.0,inf
1164,BZF,901113.0,inf
1165,HFI,901126.0,7.125
1166,PIR,910121.0,4.625
1167,DCN,910129.0,inf
1168,TCI,901217.0,8.0
1169,SJI,901109.0,18.875
1170,NNP,910121.0,15.0
1171,ACS,910131.0,16.875
1172,POM,910116.0,19.75
1173,KR ,901219.0,13.75
1174,GMH,910102.0,inf
1175,IBM,901113.0,112.75
1176,UAM,901106.0,inf
1177,SAH,910102.0,inf
1178,CL ,901115.0,68.0
1179,MON,901221.0,0.5
1180,CMI,901221.0,22.0
1181,FNM,901101.0,28.5
1182,ARX,910129.0,1.375
1183,CPY,910129.0,28.125
1184,ZNT,901129.0,inf
1185,NIC,901102.0,inf
1186,UEP,901107.0,29.125
1187,AYD,901220.0,13.125
1188,PEO,910124.0,25.625
1189,CU ,901114.0,inf
1190,MX ,901219.0,17.25
1191,CPC,901127.0,79.0
1192,SJI,910128.0,inf
1193,OEH,901129.0,2.625
1194,PIM,901114.0,6.75
1195,MRT,901220.0,2.75
1196,CMH,910130.0,15.25
1197,NSI,910103.0,inf
1198,GBE,910131.0,1.125
1199,CPY,901106.0,inf
1200,GRH,901227.0,8.625
1201,UWR,910121.0,11.625
1202,WCS,901228.0,19.75
1203,GRH,910128.0,3.0
1204,CMY,901120.0,27.0
1205,PEO,901106.0,27.75
1206,HE ,910130.0,32.25
1207,UMG,901129.0,2.0
1208,CUE,901205.0,12.5
1209,UEP,910130.0,29.375
1210,EMC,910103.0,8.625
1211,HAN,901107.0,18.375
1212,OEH,910128.0,3.0
1213,DP ,901203.0,26.25
1214,BRT,901121.0,2.625
1215,CMH,901221.0,13.375
1216,KR ,901231.0,14.125
1217,NI ,901129.0,18.625
1218,AL ,901217.0,19.375
1219,PRI,901204.0,14.5
1220,IEI,901106.0,22.0
1221,TCI,910125.0,inf
1222,WHX,901204.0,3.875
1223,AMO,901224.0,8.75
1224,IEI,910110.0,22.0
1225,VCC,901102.0,1.5
1226,CU ,910102.0,inf
1227,HFI,901221.0,9.0
1228,IBM,901207.0,112.0
1229,ATE,901114.0,34.125
1230,FNM,901204.0,31.25
1231,HTR,901128.0,9.75
1232,WDG,901214.0,0.875
1233,XON,901228.0,51.5
1234,FOE,910110.0,17.5
1235,MCN,901212.0,21.0
1236,FMI,901212.0,inf
1237,ATE,910122.0,33.0
1238,OCQ,901221.0,10.25
1239,GBE,910110.0,1.125
1240,PPL,901207.0,43.25
1241,NT ,901115.0,25.375
1242,PH ,901108.0,inf
1243,RDA,901203.0,26.5
1244,HAT,901203.0,inf
1245,POM,910122.0,20.25
1246,GMH,910104.0,24.75
1247,ARX,901119.0,1.5
1248,DBD,901206.0,37.5
1249,KFV,901130.0,11.25
1250,UMG,910130.0,2.0
1251,SPF,910130.0,7.5
1252,CL ,901101.0,66.25
1253,FDX,910131.0,42.75
1254,ALX,901105.0,inf
1255,KWD,901119.0,9.375
1256,CMI,910118.0,inf
1257,EHP,910130.0,0.375
1258,BZF,910110.0,7.0
1259,FPL,901218.0,28.875
1260,FOE,901115.0,20.0
1261,ICM,901107.0,3.75
1262,ACN,910114.0,25.25
1263,NIC,901129.0,7.125
1264,CLE,910111.0,10.75
1265,GRH,901130.0,2.625
1266,HTR,910131.0,10.625
1267,SJI,910114.0,inf
1268,BMC,901211.0,3.875
1269,SLT,901109.0,2.125
1270,USH,910128.0,30.875
1271,FFB,901112.0,16.0
1272,CMH,901102.0,13.0
1273,NSI,910117.0,24.625
1274,FMI,910125.0,7.375
1275,DLT,901128.0,0.75
1276,TEK,910117.0,18.875
1277,MDP,901106.0,inf
1278,TXI,901123.0,inf
1279,VRC,910130.0,9.0
1280,SAH,901126.0,5.0
1281,CMH,901130.0,13.75
1282,FFB,901226.0,18.5
1283,MNY,901129.0,10.875
1284,MDP,901207.0,24.5
1285,CUE,901211.0,13.75
1286,DSI,901219.0,11.0
1287,MO ,901212.0,51.0
1288,PLP,901212.0,inf
1289,FLP,901205.0,inf
1290,WHX,901220.0,4.375
1291,GMH,901228.0,17.75
1292,NI ,901127.0,inf
1293,AL ,901203.0,17.75
1294,DCN,901212.0,26.75
1295,BA ,901219.0,45.125
1296,NIC,901126.0,7.25
1297,GE ,901205.0,55.375
1298,CLF,901206.0,inf
1299,FFB,910131.0,19.0
1300,UWR,901213.0,11.375
1301,PCO,901231.0,19.0
1302,HFI,901203.0,7.125
1303,CUE,910124.0,14.0
1304,EMC,901214.0,7.75
1305,TXI,901126.0,11.875
1306,CU ,910118.0,22.0
1307,GPI,901123.0,inf
1308,AMD,910123.0,6.25
1309,BG ,901120.0,22.625
1310,XON,901218.0,50.75
1311,CU ,901214.0,21.5
1312,TUG,901224.0,6.5
1313,LPX,901128.0,25.0
1314,CP ,910107.0,16.625
1315,ITG,910117.0,0.125
1316,OCQ,901211.0,8.75
1317,FNM,910108.0,33.5
1318,T  ,901130.0,31.5
1319,PCO,901102.0,18.875
1320,BRT,910129.0,3.0
1321,PH ,901114.0,22.5
1322,TEK,901220.0,19.25
1323,ACS,910103.0,inf
1324,POM,910104.0,20.625
1325,EKO,910129.0,2.75
1326,POM,901123.0,19.25
1327,PPL,901113.0,42.875
1328,PMI,901114.0,14.125
1329,ZNT,901210.0,inf
1330,ARX,901101.0,1.75
1331,KWD,901114.0,7.875
1332,ZIF,901126.0,5.0
1333,UEP,901114.0,28.875
1334,FDX,910117.0,35.0
1335,ATE,901219.0,34.25
1336,ARX,910109.0,1.5
1337,SWY,901221.0,12.375
1338,FPL,901228.0,29.25
1339,HF ,901214.0,inf
1340,NNP,901218.0,14.625
1341,POM,901219.0,20.5
1342,ACS,901220.0,19.0
1343,IEI,901207.0,inf
1344,CPC,901219.0,81.0
1345,SJI,910124.0,18.25
1346,REC,901204.0,4.875
1347,CUC,910128.0,13.625
1348,HF ,901220.0,31.125
1349,MNY,901119.0,10.875
1350,CMH,901116.0,14.0
1351,SAH,901106.0,inf
1352,MCN,910121.0,21.125
1353,NSI,910131.0,25.5
1354,KWD,901130.0,9.5
1355,MX ,901217.0,18.0
1356,SJI,901226.0,18.625
1357,LOG,901129.0,20.0
1358,CYR,901214.0,31.5
1359,VRC,910124.0,8.5
1360,IS ,901127.0,3.0
1361,SLT,901121.0,2.25
1362,AC ,901205.0,14.125
1363,MNY,901127.0,10.875
1364,MDP,901221.0,inf
1365,PRI,910118.0,12.875
1366,UEP,910102.0,29.875
1367,CPY,901203.0,25.75
1368,ACS,901210.0,inf
1369,RDA,901114.0,25.875
1370,WHX,901115.0,inf
1371,SNT,901224.0,46.0
1372,AC ,910107.0,15.5
1373,TXI,901114.0,inf
1374,LPX,910125.0,29.0
1375,COA,901226.0,3.75
1376,PRI,901224.0,15.625
1377,FNM,901226.0,35.125
1378,DBD,910124.0,35.125
1379,FNM,901127.0,31.25
1380,SPF,910108.0,5.625
1381,WIN,901207.0,34.75
1382,FFB,910117.0,15.625
1383,UWR,901231.0,11.375
1384,KR ,901120.0,12.875
1385,DCN,901113.0,22.5
1386,ARX,901129.0,1.625
1387,HTR,901102.0,9.5
1388,PMI,901130.0,15.25
1389,MNY,901108.0,10.125
1390,UEP,901217.0,29.5
1391,FNM,901224.0,35.0
1392,MCN,901219.0,20.875
1393,SNT,910129.0,41.875
1394,NSI,901214.0,25.5
1395,NSP,901224.0,inf
1396,LUK,901130.0,22.625
1397,CP ,910125.0,17.5
1398,GRH,910124.0,2.75
1399,MX ,910102.0,18.125
1400,PCO,901112.0,18.5
1401,HAN,901114.0,17.75
1402,T  ,910103.0,29.875
1403,MCN,910124.0,21.125
1404,CYM,910128.0,18.625
1405,CP ,901219.0,17.625
1406,TXI,901211.0,13.5
1407,RPS,901102.0,5.0
1408,AC ,901113.0,13.875
1409,CAL,901218.0,3.0
1410,TEK,910124.0,19.0
1411,CL ,910103.0,71.0
1412,MON,901211.0,0.625
1413,ALL,910122.0,9.0
1414,SWY,901207.0,12.875
1415,DP ,910123.0,31.5
1416,NI ,901119.0,18.25
1417,PIR,901226.0,4.375
1418,PEO,901231.0,25.25
1419,TCI,901220.0,inf
1420,RDA,910108.0,inf
1421,HAN,910110.0,17.5
1422,SLT,910124.0,2.0
1423,ZNT,910125.0,inf
1424,ALL,901214.0,9.0
1425,MNY,901101.0,10.375
1426,NSP,901217.0,34.625
1427,MRT,901210.0,2.875
1428,MBK,910111.0,15.625
1429,MON,910118.0,0.5625
1430,DI ,901226.0,21.25
1431,OCQ,910124.0,inf
1432,CUC,901224.0,inf
1433,SLT,910125.0,inf
1434,FLP,901120.0,1.375
1435,RPS,910107.0,inf
1436,NI ,901204.0,18.875
1437,CMI,910129.0,19.75
1438,POM,901119.0,20.0
1439,EMC,910121.0,10.25
1440,HAN,901116.0,18.0
1441,CYR,910102.0,30.5
1442,AMD,901214.0,4.75
1443,BG ,910109.0,24.25
1444,W  ,901204.0,27.0
1445,EFG,901226.0,inf
1446,GLX,901113.0,31.375
1447,KWD,901227.0,11.125
1448,IPT,910117.0,17.0
1449,FNM,901129.0,31.125
1450,AR ,901116.0,25.0
1451,MNY,901218.0,11.25
1452,TEK,901224.0,18.0
1453,FPC,901207.0,37.625
1454,FDX,901211.0,32.875
1455,NT ,901228.0,inf
1456,KFV,901114.0,11.0
1457,VRC,901114.0,8.625
1458,ARX,901127.0,1.625
1459,HTR,901116.0,9.75
1460,PIR,910110.0,4.625
1461,CYM,910123.0,18.75
1462,SNT,910115.0,41.75
1463,XON,901115.0,50.125
1464,NSI,901228.0,25.5
1465,UAM,910125.0,16.25
1466,LPX,901220.0,27.0
1467,GRH,910114.0,2.375
1468,HFI,901106.0,inf
1469,GBE,910116.0,1.25
1470,KR ,901108.0,11.875
1471,TEK,901203.0,17.375
1472,GPI,901128.0,8.875
1473,MDP,910104.0,22.375
1474,MDP,910117.0,24.0
1475,SWY,901105.0,11.0
1476,CPC,910102.0,82.625
1477,PPL,910131.0,42.75
1478,ZIF,901218.0,inf
1479,KFV,901204.0,11.5
1480,CAL,901228.0,4.125
1481,FDX,901107.0,inf
1482,SLB,910110.0,52.125
1483,SWY,910124.0,14.25
1484,SLB,901119.0,54.0
1485,HFI,910129.0,inf
1486,FBO,901206.0,16.75
1487,DLT,901107.0,inf
1488,NI ,901101.0,inf
1489,FPL,901128.0,27.5
1490,VCC,910121.0,1.5
1491,IS ,910130.0,2.25
1492,ICM,910111.0,inf
1493,FLP,910123.0,1.5
1494,BRT,901113.0,2.875
1495,USH,901105.0,26.875
1496,WCS,901115.0,18.625
1497,ZNT,910111.0,inf
1498,CL ,901205.0,72.5
1499,UMG,901105.0,inf
1500,CAL,910107.0,3.25
1501,LOG,901224.0,inf
1502,MNY,901204.0,10.875
1503,PMI,910116.0,inf
1504,MNY,910109.0,inf
1505,OCQ,910114.0,inf
1506,NIC,901220.0,inf
1507,DSI,901129.0,10.625
1508,ALL,910102.0,8.875
1509,PIM,901126.0,6.75
1510,IS ,901227.0,2.25
1511,OEH,901119.0,2.5
1512,CPC,901107.0,79.0
1513,MO ,901226.0,51.125
1514,VCC,901106.0,1.375
1515,CYM,901120.0,15.875
1516,UAM,910107.0,inf
1517,ACN,901214.0,27.125
1518,RPS,901203.0,5.125
1519,LPX,910130.0,29.625
1520,KR ,910129.0,16.25
1521,NIC,901121.0,inf
1522,CAL,901101.0,2.375
1523,AR ,901102.0,23.875
1524,WDG,901221.0,0.625
1525,GE ,901219.0,56.875
1526,FPC,901221.0,38.625
1527,SLB,901130.0,55.625
1528,NT ,901218.0,27.75
1529,MRT,910122.0,2.375
1530,VRC,901108.0,9.625
1531,DSI,910118.0,11.0
1532,CU ,910125.0,23.5
1533,CLE,910115.0,9.75
1534,BG ,901226.0,22.0
1535,COA,910122.0,4.375
1536,TUG,901203.0,6.5
1537,HAT,901130.0,14.625
1538,CU ,901128.0,17.375
1539,KWD,910114.0,9.875
1540,FMI,901220.0,7.125
1541,IPT,901210.0,inf
1542,PPL,901231.0,44.125
1543,SPF,901228.0,5.75
1544,GBE,910129.0,1.125
1545,FPC,901112.0,38.75
1546,T  ,910123.0,30.625
1547,CMI,901212.0,inf
1548,CP ,901127.0,16.5
1549,POM,901128.0,19.75
1550,SNT,910109.0,44.25
1551,EMC,901116.0,8.5
1552,AMN,910107.0,37.625
1553,ADU,901206.0,inf
1554,FOE,901212.0,18.75
1555,T  ,901217.0,30.375
1556,AMO,910102.0,8.875
1557,AMD,901105.0,3.75
1558,FDX,901204.0,30.625
1559,BA ,901119.0,46.875
1560,TCI,901112.0,inf
1561,DP ,910103.0,inf
1562,CL ,910128.0,70.0
1563,KFV,910108.0,10.875
1564,PIR,901129.0,4.625
1565,ACN,901116.0,23.875
1566,CMH,910107.0,12.875
1567,HAN,910130.0,19.5
1568,EHP,901102.0,inf
1569,SLT,910128.0,inf
1570,KFV,901107.0,10.5
1571,AL ,910131.0,21.0
1572,WHX,901121.0,4.0
1573,TCI,910117.0,inf
1574,CMY,901227.0,29.125
1575,CAL,910117.0,3.5
1576,MRT,901109.0,3.0
1577,UWR,910103.0,11.5
1578,FFB,901203.0,17.5
1579,AR ,910129.0,27.625
1580,WCS,910117.0,20.25
1581,BRT,901224.0,2.5
1582,W  ,901123.0,27.0
1583,AC ,901227.0,16.375
1584,LUK,910114.0,inf
1585,CMI,910125.0,19.75
1586,AL ,901128.0,17.375
1587,IBM,910130.0,125.875
1588,PLP,901220.0,inf
1589,TXI,910117.0,14.5
1590,AC ,910129.0,16.875
1591,ACN,901224.0,27.75
1592,SPF,901119.0,5.25
1593,FOE,901219.0,inf
1594,LPX,910103.0,27.25
1595,IBM,901224.0,114.0
1596,WCS,910110.0,inf
1597,ADU,901106.0,0.25
1598,WIN,901121.0,35.0
1599,FOE,910121.0,17.125
1600,PCO,901207.0,18.5
1601,EKO,901120.0,inf
1602,ARX,901219.0,1.875
1603,PMI,901204.0,15.75
1604,FPL,910118.0,28.625
1605,DCN,910108.0,27.25
1606,AMN,910104.0,inf
1607,SNT,910111.0,43.0
1608,FMI,910129.0,inf
1609,NSI,901128.0,25.875
1610,FBO,910110.0,18.25
1611,PIR,910130.0,6.125
1612,GMH,910131.0,18.5
1613,UAM,901113.0,inf
1614,HAT,910121.0,inf
1615,IPT,901224.0,inf
1616,BZF,901228.0,6.875
1617,EKO,901109.0,2.75
1618,DBD,901231.0,34.375
1619,TXI,910123.0,inf
1620,FPC,910108.0,38.25
1621,WIN,901112.0,32.5
1622,NT ,910123.0,26.625
1623,TEK,901212.0,18.375
1624,MCN,910117.0,21.0
1625,FBO,910129.0,21.0
1626,CP ,901129.0,24.0
1627,DSI,901101.0,10.25
1628,EMC,901106.0,7.125
1629,MO ,910129.0,54.5
1630,CLE,901226.0,9.75
1631,CAL,901128.0,3.125
1632,EFG,910125.0,inf
1633,GE ,901113.0,55.75
1634,AMD,901119.0,4.125
1635,BA ,901101.0,44.25
1636,GLX,901205.0,33.5
1637,IS ,910102.0,inf
1638,ICM,910115.0,inf
1639,CMH,910121.0,13.375
1640,XON,910116.0,49.875
1641,WBN,901129.0,10.25
1642,CPY,901101.0,26.25
1643,AL ,910125.0,inf
1644,SJI,901203.0,19.0
1645,CMY,901221.0,28.875
1646,MC ,901107.0,inf
1647,PCO,910115.0,17.0
1648,MON,910108.0,0.5625
1649,AR ,910115.0,27.0
1650,REC,901106.0,5.125
1651,XON,901121.0,50.5
1652,OEH,910111.0,3.25
1653,LOG,901116.0,21.75
1654,PIM,901218.0,6.75
1655,ACN,901129.0,26.0
1656,GMH,901127.0,inf
1657,CUE,901121.0,12.625
1658,ZIF,910125.0,inf
1659,DP ,901127.0,25.75
1660,CYR,910124.0,37.5
1661,AMD,901128.0,4.125
1662,SLB,901207.0,54.625
1663,AC ,910115.0,15.75
1664,EFG,901212.0,inf
1665,AYD,901112.0,10.375
1666,CLE,901101.0,11.875
1667,GPI,910129.0,inf
1668,GPI,901210.0,8.75
1669,MON,901113.0,inf
1670,FPC,901121.0,38.625
1671,FDX,901217.0,32.25
1672,MNY,910130.0,11.0
1673,IPT,901129.0,19.0
1674,OCQ,901120.0,9.375
1675,FPL,910128.0,28.875
1676,DCN,910114.0,inf
1677,CPC,910116.0,74.125
1678,HE ,910108.0,30.375
1679,BRT,910104.0,2.5
1680,ADU,901226.0,inf
1681,NSI,901126.0,24.375
1682,POM,910129.0,20.0
1683,KWD,910110.0,12.25
1684,FMI,901120.0,8.25
1685,IBM,901102.0,108.0
1686,UMG,901217.0,2.25
1687,BA ,910108.0,44.125
1688,MCN,901106.0,21.25
1689,UWR,901106.0,11.25
1690,FPC,910122.0,37.75
1691,FDX,910110.0,32.75
1692,MDP,910130.0,24.75
1693,UMG,910102.0,2.25
1694,NSP,901102.0,33.5
1695,MO ,910115.0,48.875
1696,EHP,910111.0,3.375
1697,DCN,901205.0,26.875
1698,PIR,901203.0,5.0
1699,TXI,901219.0,15.5
1700,UMG,910116.0,2.0
1701,RDA,910117.0,28.0
1702,AMO,910130.0,9.625
1703,AMO,901116.0,9.75
1704,HFI,910107.0,8.0
1705,CPC,901130.0,77.75
1706,GLX,901211.0,33.875
1707,MCC,901218.0,8.5
1708,NSP,901206.0,34.0
1709,ICM,910129.0,3.875
1710,PIM,910109.0,6.875
1711,NSI,910104.0,24.5
1712,CPY,901119.0,inf
1713,AL ,910111.0,19.375
1714,CPY,910124.0,28.0
1715,SJI,901213.0,19.0
1716,BMC,901127.0,3.625
1717,CYR,901127.0,27.25
1718,VRC,910103.0,9.0
1719,NSP,910108.0,40.375
1720,SAH,901219.0,inf
1721,UWR,910123.0,11.875
1722,FBO,901121.0,16.5
1723,UEP,910125.0,29.375
1724,COA,901121.0,3.875
1725,OEH,910125.0,3.0
1726,DP ,901220.0,inf
1727,LOG,901102.0,20.25
1728,CMH,901206.0,14.25
1729,ICM,901212.0,3.625
1730,RPS,910115.0,4.875
1731,FPL,901101.0,28.0
1732,LPX,901218.0,27.125
1733,DLT,901130.0,0.8125
1734,BA ,901128.0,43.625
1735,WHX,901214.0,4.75
1736,PLP,901128.0,28.25
1737,IBM,910110.0,107.75
1738,NNP,901102.0,14.25
1739,FFB,910108.0,14.875
1740,DBD,901113.0,inf
1741,CLE,901115.0,12.875
1742,GBE,901205.0,1.375
1743,REC,910108.0,5.0
1744,WDG,901203.0,1.0
1745,USH,901210.0,30.875
1746,RDA,901116.0,26.0
1747,ACN,901217.0,inf
1748,NT ,901204.0,27.5
1749,FOE,901119.0,18.0
1750,MCN,901217.0,20.875
1751,BZF,901112.0,7.75
1752,EKO,901220.0,2.625
1753,HFI,901127.0,inf
1754,MX ,910121.0,19.5
1755,CLE,910109.0,10.375
1756,PEO,910115.0,24.75
1757,CU ,901119.0,17.5
1758,HAT,901101.0,inf
1759,NNP,910118.0,inf
1760,ACS,910130.0,inf
1761,WDG,901105.0,inf
1762,KR ,910118.0,14.0
1763,GMH,910103.0,inf
1764,WCS,901130.0,18.625
1765,IBM,901112.0,113.0
1766,SLB,910125.0,57.5
1767,VRC,901123.0,8.625
1768,SAH,910103.0,5.0
1769,CL ,901114.0,69.125
1770,MON,901218.0,0.5
1771,FBO,910109.0,18.125
1772,GBE,901112.0,1.25
1773,ARX,910130.0,inf
1774,MO ,910125.0,54.75
1775,DCN,901211.0,26.75
1776,GPI,901106.0,9.25
1777,AYD,901227.0,inf
1778,KFV,901228.0,11.875
1779,ACN,910103.0,25.0
1780,UMG,901228.0,inf
1781,PH ,901217.0,24.375
1782,WCS,901212.0,19.875
1783,FDX,901213.0,33.0
1784,HTR,910118.0,10.25
1785,SJI,910129.0,inf
1786,ALL,901221.0,9.125
1787,KFV,910118.0,11.75
1788,FLP,901109.0,inf
1789,MRT,901221.0,2.75
1790,PCO,910107.0,17.5
1791,NSI,910102.0,25.125
1792,NI ,910129.0,inf
1793,CPY,901105.0,26.875
1794,FMI,910128.0,7.625
1795,CMY,901121.0,inf
1796,SPF,901121.0,5.25
1797,CUE,901206.0,13.125
1798,UEP,910131.0,29.5
1799,MO ,901203.0,48.875
1800,OEH,910131.0,3.0
1801,IS ,901203.0,4.0
1802,CMH,901220.0,13.0
1803,FPL,901119.0,27.25
1804,NI ,901130.0,18.625
1805,NIC,901217.0,inf
1806,PPL,910103.0,43.125
1807,CMH,901224.0,inf
1808,IBM,910104.0,112.75
1809,UWR,901107.0,11.0
1810,SPF,901112.0,5.0
1811,CU ,910103.0,21.0
1812,UMG,901112.0,2.125
